time,phase,q1,q2,q3,d4,gripper_opening,ee_x,ee_y,ee_z,object_x,object_y,object_z,object_tilt_deg,mesh_contact_total,mesh_contact_left_fin1,mesh_contact_right_fin2
1.8500000000000014,place_vertical_axis,-0.40248378704784776,0.6055743736086834,0.5466659741713077,0.10211163977809848,-0.030000000002908176,0.5271781393733823,-0.7393046287564803,0.25628055324550936,0.5355287154043429,-0.7506143933192027,0.095674212866486,0.004545836623734511,0,0,0,0
1.8560000000000014,place_vertical_axis,-0.40248260483332865,0.6055749662482425,0.5466659709407202,0.10211163972114533,-0.030000000002825725,0.527177055006758,-0.7393054976820925,0.2562805537289177,0.5355310401334629,-0.7506045028384061,0.09567441701383124,0.005514987994151209,0,0,0,0
1.8600000000000014,place_vertical_axis,-0.40248181639760233,0.6055753614861903,0.5466659687866353,0.10211163968356363,-0.03000000000276995,0.5271763318269366,-0.739306077179183,0.25628055405085104,0.5355267672853827,-0.7506080717082925,0.09567449127204697,0.003009649347235643,0,0,0,0
1.8660000000000014,place_vertical_axis,-0.4024806336647207,0.6055759543802345,0.5466659655560013,0.10211163962773795,-0.030000000002685007,0.527175246984049,-0.7393069464804441,0.25628055453314075,0.5355297999114035,-0.7506168809754775,0.09567466417841762,0.006939787054376769,0,0,0,0
1.8700000000000014,place_vertical_axis,-0.4024798453319634,0.6055763495631303,0.5466659634031674,0.10211163959086773,-0.030000000002627508,0.5271745238980807,-0.7393075258983389,0.2562805548541987,0.5355321727543475,-0.7506090844769504,0.09567469552240702,0.0029678368090253157,0,0,0,0
1.8760000000000014,place_vertical_axis,-0.4024786634222164,0.6055769420396067,0.5466659601763013,0.10211163953605572,-0.03000000000253992,0.5271734398092278,-0.7393083945894116,0.25628055533497934,0.5355254993569657,-0.7506057062688367,0.09567469287866381,0.0054659931777060215,0,0,0,0
1.8800000000000014,place_vertical_axis,-0.4024778760814865,0.6055773367220584,0.5466659580272231,0.10211163949982935,-0.030000000002480633,0.5271727176324811,-0.73930897327477,0.25628055565489927,0.5355275492602979,-0.7506137288491853,0.09567470079174507,0.004424812046202771,0,0,0,0
1.8860000000000015,place_vertical_axis,-0.4024766963201966,0.6055779281170197,0.5466659548078288,0.10211163944594144,-0.030000000002390365,0.5271716355131463,-0.7393098403817282,0.2562805561337709,0.5355334905305015,-0.7506100678988127,0.09567477960028206,0.004047664141622641,0,0,0,0
1.8900000000000015,place_vertical_axis,-0.4024759108493278,0.6055783218592581,0.5466659526649428,0.10211163941030682,-0.030000000002329302,0.5271709150507088,-0.7393104176894736,0.25628055645228287,0.5355268998816108,-0.7506048946400662,0.09567476130225434,0.005512166117486032,0,0,0,0
1.8960000000000015,place_vertical_axis,-0.4024747345443277,0.6055789115175161,0.5466659494566302,0.1021116393572757,-0.03000000000223641,0.5271698361003537,-0.739311282251266,0.2562805569288361,0.5355256665953835,-0.7506128620738883,0.09567476593385549,0.00471839772678595,0,0,0,0
1.9000000000000015,place_vertical_axis,-0.40247395180906403,0.6055793038858248,0.5466659473223148,0.10211163932219483,-0.030000000002173642,0.5271691181462375,-0.7393118575452171,0.256280557245664,0.535533646387759,-0.7506131331483813,0.09567475275926984,0.005514925476230988,0,0,0,0
1.9060000000000015,place_vertical_axis,-0.40247278024941663,0.6055798911615863,0.5466659441286119,0.1021116392699732,-0.030000000002078264,0.5271680435471271,-0.7393127186145979,0.25628055771948055,0.5355302230367944,-0.7506058391844094,0.09567470063834298,0.003931612346111124,0,0,0,0
1.9100000000000015,place_vertical_axis,-0.4024720011025712,0.6055802817287207,0.5466659420051941,0.10211163923542065,-0.03000000000201389,0.5271673288834966,-0.7393132912680849,0.25628055803434235,0.5355239830477916,-0.7506117873111052,0.09567459681239521,0.005854165148662096,0,0,0,0
1.9160000000000015,place_vertical_axis,-0.4024708355573262,0.6055808659862072,0.5466659388295555,0.10211163918397885,-0.030000000001916202,0.5271662597995587,-0.7393141479125271,0.25628055850499504,0.5355308997875146,-0.7506143468197495,0.09567452046770503,0.00460889220175276,0,0,0,0
1.9200000000000015,place_vertical_axis,-0.4024700608379644,0.6055812543318012,0.5466659367193151,0.10211163914994013,-0.030000000001850356,0.5271655491959799,-0.7393147173089872,0.2562805588176043,0.5355328418854872,-0.7506059485140834,0.09567441621572893,0.0052993457204017465,0,0,0,0
1.9260000000000015,place_vertical_axis,-0.4024689025549514,0.6055818349458513,0.5466659335651266,0.10211163909926381,-0.030000000001750567,0.5271644867716961,-0.7393155686115637,0.25628055928466104,0.5355256093093395,-0.7506091165542421,0.09567423940384856,0.00379738948572845,0,0,0,0
1.9300000000000015,place_vertical_axis,-0.402468133087599,0.605582220656813,0.546665931470299,0.10211163906573388,-0.0300000000016834,0.5271637809844123,-0.739316134145123,0.25628055959472695,0.5355295641831329,-0.7506153925140234,0.09567420146015114,0.0056465792917738305,0,0,0,0
1.9360000000000015,place_vertical_axis,-0.40246698329225933,0.6055827970134658,0.5466659283408815,0.10211163901582161,-0.030000000001581744,0.5271627263437465,-0.7393169792053632,0.25628056005775074,0.5355317373032877,-0.7506071642067413,0.09567415723423217,0.0035702662039935633,0,0,0,0
1.9400000000000015,place_vertical_axis,-0.4024662198861364,0.6055831796843606,0.5466659262636588,0.10211163898280332,-0.030000000001513413,0.5271620261149723,-0.7393175402813984,0.25628056036498154,0.5355250829531341,-0.7506060938540531,0.09567409842870063,0.005632362023928858,0,0,0,0
1.9460000000000015,place_vertical_axis,-0.40246507978039314,0.6055837511814213,0.5466659231622683,0.10211163893366448,-0.03000000000141014,0.5271609803603342,-0.7393183782161189,0.25628056082353284,0.5355289102034975,-0.7506136036195051,0.09567407745623607,0.0038584090360974837,0,0,0,0
1.9500000000000015,place_vertical_axis,-0.40246432322867437,0.6055841304148422,0.5466659211047998,0.10211163890116717,-0.030000000001340815,0.5271602864175786,-0.7393189342517986,0.25628056112763536,0.5355342651870797,-0.7506089850133862,0.09567410869550368,0.004998790236478308,0,0,0,0
1.9560000000000015,place_vertical_axis,-0.402463193989843,0.605584696462428,0.5466659180346272,0.10211163885281993,-0.030000000001236173,0.5271592506288229,-0.7393197641959004,0.25628056158127444,0.535526040955068,-0.7506089234285521,0.09567410495405822,0.003515349305299245,0,0,0,0
1.9600000000000015,place_vertical_axis,-0.4024624450689442,0.6055850718693535,0.5466659159990181,0.10211163882085816,-0.030000000001166018,0.5271585636842333,-0.7393203146207107,0.2562805618819564,0.5355271969835002,-0.7506134602262527,0.09567420058108392,0.0042478417060775415,0,0,0,0
1.9660000000000015,place_vertical_axis,-0.4024613278486824,0.6055856318904201,0.5466659129631877,0.10211163877332759,-0.03000000000106026,0.5271575389176969,-0.7393211357279518,0.2562805623302459,0.5355314560465098,-0.7506062859777248,0.0956743221827296,0.004058907261039877,0,0,0,0
1.9700000000000015,place_vertical_axis,-0.40246058731757456,0.6055860030905582,0.546665910951498,0.10211163874191999,-0.03000000000098944,0.5271568596674302,-0.7393216799841991,0.25628056262721616,0.5355268663894579,-0.7506084649294577,0.09567436969848826,0.0027786625697837136,0,0,0,0
1.9760000000000015,place_vertical_axis,-0.4024594832408742,0.6055865565214064,0.5466659079530647,0.10211163869523646,-0.03000000000088281,0.5271558469550045,-0.739322491427935,0.2562805630697225,0.5355300346911349,-0.7506151265772637,0.0956745541078488,0.005239782556134518,0,0,0,0
1.9800000000000015,place_vertical_axis,-0.4024587518404252,0.6055869231435255,0.5466659059673074,0.10211163866440469,-0.0300000000008115,0.5271551760786225,-0.7393230289712304,0.25628056336269406,0.5355318419370899,-0.7506068456725512,0.09567461592375083,0.003988589888142623,0,0,0,0
1.9860000000000015,place_vertical_axis,-0.4024576620046455,0.6055874694342862,0.5466659030092542,0.10211163861860244,-0.030000000000704245,0.5271541764268687,-0.7393238299451238,0.2562805637989892,0.5355260491577513,-0.7506072312167613,0.09567469422427576,0.004008047089477608,0,0,0,0
1.9900000000000015,place_vertical_axis,-0.40245694045698926,0.6055878311165318,0.546665901051393,0.10211163858837029,-0.030000000000632594,0.527153514586758,-0.7393243602448468,0.2562805640876789,0.5355281343911906,-0.7506156867209419,0.09567471723385187,0.006111390901512376,0,0,0,0
1.9960000000000016,place_vertical_axis,-0.4024558659309323,0.6055883697316318,0.5466658981366278,0.10211163854348618,-0.030000000000524957,0.5271525289760565,-0.7393251499635487,0.2562805645173419,0.5355324573403712,-0.7506092057206226,0.09567476513322624,0.0031337682313293575,0,0,0,0
2.0000000000000013,place_vertical_axis,-0.4024551549388671,0.6055887261218296,0.5466658962085755,0.10211163851387883,-0.03000000000045313,0.5271518768168778,-0.7393256725032887,0.2562805648014722,0.5355265862940436,-0.7506046547146485,0.09567473507341626,0.005847980911737607,0,0,0,0
2.0060000000000007,place_vertical_axis,-0.40245409676189625,0.6055892565404344,0.5466658933399277,0.10211163846995129,-0.030000000000345344,0.5271509062006182,-0.7393264502030867,0.2562805652240912,0.5355279532284047,-0.7506139684752475,0.09567471569647391,0.004481961176508417,0,0,0,0
2.0100000000000002,place_vertical_axis,-0.4024533970083111,0.6055896072963785,0.5466658914435436,0.10211163844099469,-0.030000000000273492,0.5271502643487784,-0.7393269644810654,0.25628056550339046,0.5355337606379138,-0.7506128703397162,0.09567474636391289,0.005322915734537102,0,0,0,0
2.0159999999999996,place_vertical_axis,-0.40245235618951236,0.6055901290128145,0.5466658886237608,0.10211163839806285,-0.03000000000016578,0.5271493096525904,-0.7393277294204982,0.25628056591856346,0.5355264984313396,-0.750606401024233,0.09567466454322045,0.004501590026464523,0,0,0,0
2.021999999999999,place_vertical_axis,-0.40245132625708413,0.6055906452716833,0.5466658858345805,0.10211163835574723,-0.030000000000058223,0.5271483649409251,-0.7393284863572869,0.2562805663290813,0.5355263192030695,-0.7506150083826905,0.09567466884019335,0.005904138486901979,0,0,0,0
2.0259999999999985,place_vertical_axis,-0.4024506458542305,0.605590986326696,0.5466658839925934,0.10211163832788606,-0.02999999999998664,0.5271477408367662,-0.7393289864104138,0.2562805666001044,0.535532827751092,-0.7506117960978496,0.09567465205088616,0.004028619136188108,0,0,0,0
2.031999999999998,place_vertical_axis,-0.4024496348295687,0.6055914931068429,0.5466658812564966,0.10211163828662839,-0.02999999999987952,0.5271468134666333,-0.7393297294482314,0.25628056700255697,0.5355277807881214,-0.7506056948120581,0.09567457315787375,0.004340028819408567,0,0,0,0
2.0359999999999974,place_vertical_axis,-0.4024489673437094,0.605591827686443,0.5466658794507466,0.10211163825948524,-0.029999999999808298,0.5271462012095325,-0.7393302200062636,0.256280567268079,0.535525011480155,-0.7506135606250449,0.09567449635364467,0.0057839987550765875,0,0,0,0
2.0419999999999967,place_vertical_axis,-0.40244797615357086,0.6055923245234291,0.5466658767702538,0.10211163821932341,-0.029999999999701824,0.5271452920310707,-0.7393309484641587,0.2562805676620958,0.5355320479662552,-0.7506137051107328,0.09567441759387943,0.004530468261900377,0,0,0,0
2.0459999999999963,place_vertical_axis,-0.4024473221916252,0.6055926523234605,0.546665875002391,0.10211163819292314,-0.029999999999631106,0.527144692177775,-0.7393314290811538,0.2562805679218738,0.5355315872600118,-0.7506053511310515,0.09567431655277037,0.005096726550827211,0,0,0,0
2.0519999999999956,place_vertical_axis,-0.402446351729836,0.6055931387693435,0.5466658723799306,0.10211163815389367,-0.029999999999525486,0.5271438020109263,-0.7393321423023781,0.2562805683070979,0.5355247929400048,-0.7506111887729203,0.09567420794239358,0.004776108295712072,0,0,0,0
2.055999999999995,place_vertical_axis,-0.40244571187655415,0.6055934594967557,0.5466658706515425,0.10211163812826009,-0.029999999999455414,0.5271432150978539,-0.7393326125486879,0.2562805685608984,0.5355293812172237,-0.7506154171486377,0.0956742109166683,0.005546449337706443,0,0,0,0
2.0619999999999945,place_vertical_axis,-0.4024447630033753,0.6055939351204096,0.5466658680894482,0.10211163809039789,-0.029999999999350865,0.527142344731778,-0.7393333099011633,0.256280568936987,0.5355314618007309,-0.75060543686214,0.09567416366668113,0.004888910007194617,0,0,0,0
2.065999999999994,place_vertical_axis,-0.40244413782092997,0.6055942484934641,0.5466658664020587,0.10211163806555369,-0.029999999999281574,0.5271417712746415,-0.7393337693637324,0.25628056918458636,0.5355251591119876,-0.7506061796919887,0.0956741299827383,0.005424859341875211,0,0,0,0
2.0719999999999934,place_vertical_axis,-0.40244321136246786,0.6055947128808754,0.5466658639025677,0.10211163802889185,-0.029999999999178305,0.5271409214671784,-0.7393344502404834,0.25628056955121054,0.5355293724515469,-0.7506154258449675,0.0956741215108315,0.005649244159040406,0,0,0,0
2.075999999999993,place_vertical_axis,-0.40244260139007687,0.6055950186293356,0.5466658622576354,0.10211163800485844,-0.029999999999109933,0.5271403619606387,-0.7393348985231281,0.2562805697923948,0.535534432479731,-0.7506104854980071,0.0956741300593081,0.005095285429266072,0,0,0,0
2.0819999999999923,place_vertical_axis,-0.4024416981377392,0.6055954713838774,0.5466658598228862,0.10211163796942804,-0.029999999999008143,0.5271395334378047,-0.7393355623426825,0.2562805701492412,0.5355260607073323,-0.7506056965251874,0.09567404961512789,0.0052145078006317815,0,0,0,0
2.085999999999992,place_vertical_axis,-0.40244110389131754,0.6055957692491833,0.5466658582218032,0.10211163794622542,-0.029999999998940822,0.5271389883551515,-0.7393359990663462,0.25628057038380636,0.5355249370652491,-0.7506124514998608,0.09567405261811063,0.005143476339922968,0,0,0,0
2.091999999999991,place_vertical_axis,-0.40244022460131457,0.6055962099918668,0.5466658558538339,0.10211163791205541,-0.029999999998840707,0.5271381818106825,-0.7393366452730995,0.25628057073057803,0.5355339112023055,-0.7506092530843583,0.09567408675296118,0.004638798148157891,0,0,0,0
2.0959999999999908,place_vertical_axis,-0.4024396465731569,0.6055964997272951,0.5466658542979256,0.10211163788970218,-0.029999999998774573,0.5271376516035429,-0.7393370700760856,0.25628057095833023,0.5355300801160663,-0.7506054835514591,0.09567408234602545,0.0042162663049674235,0,0,0,0
2.10199999999999,place_vertical_axis,-0.4024387919660476,0.6055969280969972,0.5466658519986727,0.10211163785681937,-0.02999999999867634,0.5271368676984775,-0.7393376981406365,0.2562805712947436,0.5355257186678317,-0.7506148326685834,0.09567407853083726,0.006231333798945006,0,0,0,0
2.1059999999999897,place_vertical_axis,-0.4024382306245412,0.6055972094678058,0.5466658504891958,0.10211163783533268,-0.029999999998611523,0.5271363527965504,-0.7393381106788193,0.2562805715155006,0.535531833463153,-0.7506141513427931,0.09567413772056452,0.004869272830772021,0,0,0,0
2.111999999999989,place_vertical_axis,-0.40243740138482564,0.6055976251214745,0.5466658482604932,0.10211163780376169,-0.02999999999851536,0.5271355921588543,-0.7393387200982671,0.25628057184128916,0.5355293155684012,-0.7506043013404654,0.09567412479463361,0.005479841980134269,0,0,0,0
2.1159999999999886,place_vertical_axis,-0.40243685717419336,0.6055978979050316,0.546665846798636,0.10211163778315722,-0.02999999999845199,0.5271350929696764,-0.7393391200452807,0.25628057205487764,0.5355246116553473,-0.7506091980669691,0.09567411426337442,0.004742267408902355,0,0,0,0
2.121999999999988,place_vertical_axis,-0.40243605394994914,0.6055983005178689,0.5466658446422141,0.10211163775292048,-0.02999999999835809,0.5271343561939091,-0.7393397103434937,0.2562805723697904,0.5355326945345865,-0.7506136088194046,0.0956741870685189,0.005080439537576509,0,0,0,0
2.1259999999999875,place_vertical_axis,-0.40243552729002247,0.6055985645037669,0.5466658432290953,0.10211163773321247,-0.029999999998296296,0.527133873102644,-0.7393400973908975,0.2562805725760491,0.5355332420747659,-0.750606609336449,0.09567421465166835,0.0049326475951689585,0,0,0,0
2.131999999999987,place_vertical_axis,-0.4024347506925878,0.6055989537693882,0.54666584114658,0.10211163770433027,-0.02999999999820485,0.5271331607496654,-0.7393406681187439,0.2562805728798517,0.5355242502011728,-0.7506099352150344,0.0956741790883352,0.005156175003698895,0,0,0,0
2.1359999999999864,place_vertical_axis,-0.4024342419786102,0.6055992087595432,0.5466658397832486,0.1021116376855315,-0.02999999999814475,0.527132694118925,-0.7393410419761675,0.2562805730786289,0.5355281347661459,-0.7506144300796815,0.0956742224285462,0.004772483035297176,0,0,0,0
2.1419999999999857,place_vertical_axis,-0.4024334925823108,0.6055995843901146,0.546665837776161,0.10211163765802196,-0.029999999998055946,0.5271320067156472,-0.739341592711718,0.2562805733711019,0.535533024510352,-0.7506059674372686,0.0956742424104913,0.005238435129048299,0,0,0,0
2.1459999999999853,place_vertical_axis,-0.4024330021847711,0.6055998301988497,0.546665836463596,0.10211163764014385,-0.029999999997997667,0.5271315568853355,-0.7393419531069838,0.25628057356225714,0.5355267010147143,-0.7506069684929176,0.0956741960418959,0.003821482257805619,0,0,0,0
2.1519999999999846,place_vertical_axis,-0.4024322805266928,0.605600191925202,0.5466658345333522,0.10211163761402303,-0.02999999999791168,0.5271308949245113,-0.7393424834556745,0.2562805738431976,0.5355288010728319,-0.7506161007448386,0.09567424951537774,0.006267248377373147,0,0,0,0
2.155999999999984,place_vertical_axis,-0.40243180879118806,0.6056004283793162,0.5466658332724624,0.10211163759707557,-0.029999999997855336,0.5271304622117013,-0.739342830134897,0.25628057402660076,0.5355338417569047,-0.7506107412116754,0.09567427894327869,0.004506771302856753,0,0,0,0
2.1619999999999835,place_vertical_axis,-0.40243111537099324,0.6056007759510372,0.5466658314203726,0.10211163757235747,-0.029999999997772343,0.5271298261517547,-0.7393433397296675,0.25628057429582196,0.5355262903651976,-0.7506049196777814,0.09567423225634461,0.005687936790436551,0,0,0,0
2.165999999999983,place_vertical_axis,-0.40243066261812155,0.6056010028898595,0.5466658302119967,0.10211163755634935,-0.029999999997718053,0.5271294108505878,-0.739343672457333,0.2562805744713537,0.5355251034464975,-0.7506134726505327,0.09567414577105328,0.005686156266351086,0,0,0,0
2.1719999999999824,place_vertical_axis,-0.4024299978979109,0.6056013360753643,0.5466658284392658,0.102111637533046,-0.029999999997638225,0.5271288011154893,-0.739344160958725,0.25628057472868443,0.5355331513257777,-0.7506147575129887,0.09567406581264085,0.006007500655207901,0,0,0,0
2.175999999999982,place_vertical_axis,-0.40242956442319344,0.6056015533507929,0.5466658272841717,0.10211163751798456,-0.0299999999975861,0.5271284034971028,-0.7393444795177476,0.2562805748962359,0.5355309439860978,-0.7506056276211871,0.09567395219689086,0.004642181421792201,0,0,0,0
2.1819999999999813,place_vertical_axis,-0.4024289288274105,0.6056018719373705,0.5466658255918996,0.10211163749610605,-0.02999999999750959,0.5271278204762788,-0.7393449466139754,0.2562805751415207,0.5355235674779412,-0.750609085828465,0.09567382163622486,0.005684830140121487,0,0,0,0
2.185999999999981,place_vertical_axis,-0.40242851490124304,0.6056020794138969,0.5466658244907855,0.10211163748199739,-0.029999999997459732,0.5271274407887634,-0.7393452508057328,0.25628057530099374,0.5355294818023526,-0.750614748698833,0.09567376065280203,0.0050212976632996635,0,0,0,0
2.19199999999998,place_vertical_axis,-0.40242790881662344,0.6056023832077367,0.5466658228799665,0.10211163746155189,-0.029999999997386707,0.5271268848370497,-0.7393456962127194,0.25628057553409356,0.5355337674349525,-0.7506069357686863,0.09567371024176627,0.005163886212093945,0,0,0,0
2.1959999999999797,place_vertical_axis,-0.4024275146842563,0.6056025807624559,0.5466658218334602,0.10211163744840086,-0.02999999999733922,0.5271265233054286,-0.7393459858570665,0.25628057568540036,0.535526360590523,-0.7506068265291408,0.09567362035731597,0.004257594204995612,0,0,0,0
2.201999999999979,place_vertical_axis,-0.4024269384598192,0.6056028695886516,0.546665820304984,0.10211163742939473,-0.029999999997269825,0.5271259947430637,-0.7393464093184516,0.25628057590619063,0.5355270244640011,-0.7506144022843542,0.09567363069922477,0.005051071876600207,0,0,0,0
2.2059999999999786,place_vertical_axis,-0.4024265643413663,0.6056030571112576,0.5466658193136439,0.10211163741720497,-0.029999999997224806,0.5271256515693012,-0.7393466842537137,0.2562805760492543,0.5355333310727111,-0.7506087442089049,0.0956736232498941,0.004241966006772719,0,0,0,0
2.211999999999978,place_vertical_axis,-0.40242601828844915,0.6056033308137903,0.5466658178682955,0.10211163739964277,-0.029999999997159178,0.5271251506819546,-0.7393470855408251,0.2562805762576271,0.5355277086081506,-0.7506087018125025,0.09567362745618734,0.002054284249048529,0,0,0,0
2.2159999999999775,place_vertical_axis,-0.40242566437892513,0.6056035082065574,0.5466658169326105,0.10211163738841672,-0.029999999997116715,0.5271248260449914,-0.7393473456237716,0.2562805763923801,0.5355247787961882,-0.7506150774330372,0.0956737426713129,0.006937162541667485,0,0,0,0
2.221999999999977,place_vertical_axis,-0.4024251487712602,0.6056037666482561,0.5466658155710714,0.10211163737230128,-0.029999999997054987,0.5271243530838364,-0.7393477245355686,0.2562805765882429,0.535532002846215,-0.7506075496683723,0.09567386022665972,0.0037333718495212173,0,0,0,0
2.2259999999999764,place_vertical_axis,-0.4024248152406452,0.6056039338260065,0.546665814691461,0.10211163736204026,-0.029999999997015164,0.5271240471396461,-0.7393479696413633,0.25628057671462884,0.535530758812403,-0.750604034875551,0.09567393333746298,0.005780557433161359,0,0,0,0
2.231999999999976,place_vertical_axis,-0.40242433031447794,0.6056041768884898,0.5466658134143093,0.1021116373473727,-0.029999999996957454,0.5271236023214664,-0.7393483260043502,0.25628057689790446,0.5355276189561347,-0.7506145746765511,0.095673930400454,0.005233276168296201,0,0,0,0
2.2359999999999753,place_vertical_axis,-0.4024240173078105,0.6056043337785469,0.5466658125911247,0.1021116373380769,-0.029999999996920348,0.5271233152031427,-0.7393485560264847,0.25628057701587603,0.5355312007857636,-0.7506125776880267,0.09567398737527247,0.0032252858678327103,0,0,0,0
2.2419999999999747,place_vertical_axis,-0.40242356326205864,0.6056045613621427,0.5466658113988359,0.10211163732485669,-0.02999999999686677,0.5271228987104783,-0.7393488896945943,0.2562805771865019,0.5355279763770416,-0.7506052766542622,0.09567401767683537,0.004603768065291284,0,0,0,0
2.2459999999999742,place_vertical_axis,-0.40242327089955493,0.6056047079042713,0.5466658106323601,0.10211163731652519,-0.029999999996832453,0.5271226305283433,-0.7393491045447969,0.2562805772960233,0.5355270761826203,-0.7506130743290709,0.09567405810083486,0.004152584486233874,0,0,0,0
2.2519999999999736,place_vertical_axis,-0.402422847896008,0.6056049199279167,0.546665809525308,0.10211163730475012,-0.029999999996783107,0.5271222425096733,-0.7393494153992419,0.256280577453952,0.5355317723985312,-0.7506124771842049,0.0956743149980352,0.00341302312930185,0,0,0,0
2.255999999999973,place_vertical_axis,-0.40242257627320854,0.6056050560742495,0.5466658088157567,0.10211163729738094,-0.029999999996751642,0.5271219933514117,-0.739349615007373,0.25628057755499695,0.5355286693083426,-0.7506045539664977,0.09567441340617218,0.005362226237071703,0,0,0,0
2.2619999999999725,place_vertical_axis,-0.40242218443676736,0.6056052524753707,0.5466658077942144,0.10211163728704727,-0.029999999996706616,0.5271216339213745,-0.7393499029564696,0.25628057770019597,0.5355264670633456,-0.7506122432857674,0.0956745470667049,0.0038451867507066926,0,0,0,0
2.265999999999972,place_vertical_axis,-0.4024219336247092,0.6056053781903219,0.5466658071417363,0.10211163728063738,-0.02999999999667806,0.527121403852191,-0.7393500872703929,0.2562805777927477,0.5355322449250604,-0.7506155756902719,0.09567465463642913,0.006423769031572351,0,0,0,0
2.2719999999999714,place_vertical_axis,-0.4024215730436636,0.6056055589246951,0.5466658062058772,0.10211163727173977,-0.029999999996637435,0.5271210730918374,-0.7393503522493581,0.25628057792520015,0.5355299049615689,-0.7506062574681812,0.09567472422179202,0.0036685740590882486,0,0,0,0
2.275999999999971,place_vertical_axis,-0.4024213430890787,0.6056056741848607,0.5466658056105548,0.10211163726628511,-0.029999999996611834,0.5271208621546409,-0.7393505212347947,0.25628057800925147,0.5355250261435114,-0.7506093011941828,0.0956747846190147,0.004384159514310448,0,0,0,0
2.2819999999999703,place_vertical_axis,-0.402421013815424,0.6056058392264533,0.5466658047604533,0.10211163725881672,-0.029999999996575676,0.527120560111725,-0.7393507632055112,0.25628057812895394,0.5355324382357597,-0.7506114324387803,0.09567495865389113,0.003530738876016791,0,0,0,0
2.28599999999997,place_vertical_axis,-0.40242080474096253,0.6056059440204992,0.5466658042223037,0.10211163725431222,-0.029999999996553072,0.5271203683273298,-0.739350916845877,0.2562805782045081,0.5355315433979733,-0.7506073744339359,0.09567504354997412,0.0031546233797045743,0,0,0,0
2.291999999999969,place_vertical_axis,-0.4024205067907533,0.6056060933612921,0.5466658034579371,0.10211163724826468,-0.02999999999652143,0.5271200950166341,-0.7393511357966341,0.2562805783114718,0.5355255775973357,-0.7506134157869485,0.09567520691485136,0.0051982429675769505,0,0,0,0
2.2959999999999687,place_vertical_axis,-0.4024203185952319,0.6056061876898301,0.5466658029769128,0.10211163724470428,-0.029999999996501856,0.5271199223839902,-0.7393512740928555,0.2562805783785406,0.5355310094261662,-0.7506107605849056,0.09567533106717145,0.001961656757288194,0,0,0,0
2.301999999999968,joint4_only_vertical_down,-0.4024200519489722,0.6056063213396226,0.5466658022981619,0.10211163724006779,-0.029999999996474774,0.5271196777876814,-0.7393514700380625,0.256280578472792,0.5355294018601815,-0.7506050426144653,0.09567552403479225,0.0045199825906070395,0,0,0,0
2.321999999999966,joint4_only_vertical_down,-0.4024192972462886,0.6056066965636312,0.5466657851808969,0.10211164588302869,-0.030000000425769797,0.5271189887654135,-0.7393520263172411,0.2562805721085691,0.5355254032710562,-0.7506088672380925,0.0956754901223874,0.003903706415523862,0,0,0,0
2.3419999999999637,joint4_only_vertical_down,-0.402418734332929,0.6056069365184149,0.5466655258569342,0.10211181600489025,-0.03000000435952688,0.5271185236018362,-0.7393524713306151,0.2562804365932049,0.5355303447276782,-0.7506142327179864,0.09567508849566492,0.00465506878580498,0,0,0,0
2.3619999999999615,joint4_only_vertical_down,-0.40241833934240734,0.6056069968359457,0.5466644278599824,0.10211266976628296,-0.03000001214499072,0.5271183591210225,-0.7393529054156025,0.25627972964436424,0.5355339161718203,-0.7506100767897601,0.09567455363031939,0.00466204504898077,0,0,0,0
2.3819999999999593,joint4_only_vertical_down,-0.4024181080674015,0.6056068748688136,0.5466617732066841,0.1021151287798126,-0.030000019683952522,0.5271185764484196,-0.739353442007578,0.25627762642982,0.5355313643015637,-0.7506053080191466,0.09567364212499388,0.005205343095675694,0,0,0,0
2.401999999999957,joint4_only_vertical_down,-0.4024180623554434,0.6056066237023288,0.5466569891252456,0.10212043170924508,-0.03000002379854017,0.5271192196935415,-0.7393541546912635,0.2562729665726668,0.535527470570835,-0.7506038371081887,0.09567305515843212,0.006265644230307709,0,0,0,0
2.421999999999955,joint4_only_vertical_down,-0.40241823795501924,0.6056063281905756,0.5466497710289514,0.10213003240737274,-0.030000023963291433,0.5271202790653573,-0.7393550515517857,0.25626433955688593,0.5355242644073441,-0.7506097257337402,0.09567304896318167,0.005191356669269138,0,0,0,0
2.4419999999999527,joint4_only_vertical_down,-0.40241866914026303,0.6056060739197077,0.5466400894373654,0.10214550773342132,-0.030000021189958443,0.5271216930152317,-0.7393560737775323,0.2562501757960414,0.5355277496602501,-0.7506143395193764,0.09567385646961686,0.004753741742060556,0,0,0,0
2.4619999999999505,joint4_only_vertical_down,-0.4024193779860427,0.6056059251632095,0.5466281354328095,0.10216848349088017,-0.030000016819588478,0.5271233601117613,-0.7393571083306408,0.25622882773493766,0.5355300959473613,-0.7506065030737119,0.09567457484040842,0.0034619475972321066,0,0,0,0
2.4819999999999482,joint4_only_vertical_down,-0.4024203698714806,0.605605915207163,0.5466142451195225,0.10220057977816742,-0.030000011957447028,0.5271251538384172,-0.739358006114765,0.25619863435258017,0.5355248095471512,-0.7506117155157965,0.09567503420611806,0.00495860113443549,0,0,0,0
2.501999999999946,joint4_only_vertical_down,-0.4024216339512893,0.6056060466523482,0.5465988265647996,0.10224337390592404,-0.030000007338330543,0.5271269364063891,-0.7393586001542628,0.2561579678097281,0.5355316772773981,-0.7506121792795677,0.09567516703695024,0.003318896775846938,0,0,0,0
