time,phase,q1,q2,q3,q4,dq1,dq2,dq3,dq4,force_normal,force_filtered,force_error,force_integral,task_force_saturated,task_fx,task_fy,task_fz,tau1,tau2,tau3,tau4,tau_bias1,tau_bias2,tau_bias3,tau_bias4,tau_pd1,tau_pd2,tau_pd3,tau_pd4,tau_force1,tau_force2,tau_force3,tau_force4,saturated,contact_count,shaft_x,shaft_y,shaft_z
7.539999999999392,torque_hybrid_force_control,-0.8028939785071103,-0.7942274992963556,0.4994033677809275,0.15981405043503408,-8.576304336471094e-06,6.276579008641524e-06,0.0011688948896897845,0.0005562518400797278,2.4886283677382104,2.486491112058447,0.513508887941553,3.7304659348676137,False,-0.04718248044038177,-0.055535657487792996,-7.97410778720626,0.07217482828087812,-0.03141924294271347,-4.24702477890109,-24.54990646199183,1.1501237816295068e-06,-5.017532953329506e-07,-4.679808244884612,-26.698394331372654,0.0522693985896361,-0.022632280023218182,-0.73963706482911,-5.825624882194534,0.01990427956746039,-0.008786461166199957,1.172420530812632,7.974112751575355,False,5,0.5139976717846547,0.18313676625701603,0.1351462527118629
7.541999999999391,torque_hybrid_force_control,-0.8028939956452639,-0.79422748675355,0.4994057038315081,0.1598151621237322,-8.56907678021796e-06,6.271402791655638e-06,0.0011680252903080823,0.0005558443490648842,2.4890036802315145,2.4868679972844068,0.5131320027155932,3.731492198873045,False,-0.04719239473849071,-0.055547327011287125,-7.975783360025182,0.07218093631910096,-0.0314225012974472,-4.246947045704076,-24.549528224857998,1.1484232806958762e-06,-5.010117885362061e-07,-4.679794083460967,-26.698393193504284,0.05227132594221719,-0.022633692727094396,-0.7398136434277373,-5.8269231876480365,0.01990846195360307,-0.00878830755856427,1.1726606811846296,7.975788156294325,False,5,0.5139971070727553,0.18313610214393233,0.13514480650619903
7.543999999999391,torque_hybrid_force_control,-0.8028940127690488,-0.7942274742210425,0.4994080381444046,0.15981627299800852,-8.56189249694495e-06,6.266253774715569e-06,0.0011671564482333425,0.0005554371381520785,2.4893787162470504,2.4872446051288035,0.5127553948711965,3.7325177096627873,False,-0.04720230176466416,-0.055558987975423725,-7.977457703845609,0.07218704042210661,-0.03142575755993021,-4.246869371860121,-24.549150264206855,1.1467254183261558e-06,-5.002714134069326e-07,-4.679779932401097,-26.69839205633773,0.05227325242463218,-0.022635104691857283,-0.7399900922816082,-5.82822053989445,0.01991264127205611,-0.008790152596659526,1.172900652822584,7.977462332025329,False,5,0.5139965427767109,0.18313543851950603,0.13514336136590022
7.545999999999391,torque_hybrid_force_control,-0.802894029878544,-0.7942274616987807,0.49941037072109024,0.15981738305843096,-8.554747565612695e-06,6.261130880215121e-06,0.0011662883428129108,0.0005550302112186579,2.4897534760859754,2.4876209357723793,0.5123790642276207,3.7335424677912425,False,-0.047212201524393184,-0.055570640386666,-7.979130819595561,0.07219314051703055,-0.031429011724135106,-4.246791757039982,-24.548772580219932,1.1450301686170648e-06,-4.995321628487563e-07,-4.67976579169633,-26.69839091987256,0.05227517796172674,-0.022636515910462833,-0.7401664112084296,-5.829516940043877,0.019916817525135196,-0.008791996281509427,1.173140445864777,7.979135279696509,False,5,0.5139959788961892,0.1831347753833581,0.1351419172901834
7.547999999999391,torque_hybrid_force_control,-0.8028940469738215,-0.7942274491867148,0.49941270156300466,0.15981849230557363,-8.547638736755993e-06,6.256032892687628e-06,0.001165420957217184,0.0005546235713351061,2.4901279599561326,2.4879969893999423,0.5120030106000577,3.7345664738124427,False,-0.04722209402314041,-0.055582284251443716,-7.980802708198258,0.07219923654503553,-0.031432263777938334,-4.246714200967575,-24.54839517300393,1.1433375100397587e-06,-4.987940304454742e-07,-4.679751661338223,-26.698389784108326,0.05227710249238123,-0.022637926369775793,-0.7403426000782355,-5.830812389126802,0.019920990715144252,-0.008793838614132094,1.1733800604488829,7.9808070002311995,False,5,0.5139954154308631,0.18313411273511476,0.13514047427826315
7.5499999999993905,torque_hybrid_force_control,-0.8028940640545615,-0.7942274366820061,0.49941503067282617,0.15981960073981466,-8.540370000287996e-06,6.2523543685670345e-06,0.0011645549107668785,0.0005542171205180756,2.4905021782343004,2.488372767725096,0.511627232274904,3.7355897282769925,False,-0.0472319792572825,-0.05559391956549201,-7.98247336904133,0.0722053284547439,-0.0314355137047636,-4.24663670363585,-24.54801804413599,1.1416474245867468e-06,-4.980570104583273e-07,-4.679737541318493,-26.69838864904467,0.05227902596676504,-0.02263933605389964,-0.7405186588042405,-5.832106888108481,0.019925160840554255,-0.008795679593853504,1.1736194964868842,7.982477493017162,False,5,0.5139948523815708,0.18313345057314562,0.13513903232937272
7.55199999999939,torque_hybrid_force_control,-0.8028940811211326,-0.7942274241875017,0.4994173580503653,0.1598207083619958,-8.533285525465148e-06,6.247252214356987e-06,0.0011636887695772005,0.0005538110905696179,2.4908761004783964,2.4887482676380905,0.5112517323619095,3.7366122317417165,False,-0.04724185725180808,-0.055605546358223526,-7.984142806348,0.07221141268970778,-0.03143878695327558,-4.246559272055663,-24.54764118102794,1.1399593631353878e-06,-4.973225629663959e-07,-4.6797234316215715,-26.698387514681396,0.05228094481831397,-0.022640770405511025,-0.7406945950325575,-5.833400428624187,0.019929327912030673,-0.008797519225201588,1.1738587545984662,7.98414676227764,False,5,0.5139942897468676,0.18313278889840712,0.13513759144269397
7.55399999999939,torque_hybrid_force_control,-0.8028940981732183,-0.7942274117003627,0.49941968369832257,0.15982181517248914,-8.526042866889894e-06,6.2435694784165524e-06,0.001162823978633509,0.0005534052466666988,2.4912497679727887,2.489123492688295,0.5108765073117052,3.73763398475634,False,-0.04725172799222169,-0.05561716461257651,-7.985811017668452,0.07221749548388759,-0.03144203200055943,-4.246481889360682,-24.54726460800015,1.1382742621205177e-06,-4.965876880975456e-07,-4.679709332248965,-26.698386381017013,0.05228286528629259,-0.022642177907266973,-0.7408703915414122,-5.834693032546194,0.019933491923332883,-0.00879935750560436,1.1740978344296944,7.985814805563056,False,5,0.5139937275275869,0.18313212770926723,0.13513615161746192
7.55599999999939,torque_hybrid_force_control,-0.8028941152108033,-0.7942273992206449,0.4994220076177921,0.15982292117193056,-8.518792521067381e-06,6.23985889324679e-06,0.0011619597347542468,0.0005529997207130041,2.4916231499157075,2.4894984412724064,0.5105015587275936,3.738654987873795,False,-0.047261591494552696,-0.05562877434741817,-7.987478005711741,0.07222357064126289,-0.03144530036800326,-4.246404572693754,-24.546888301656903,1.1365911887521287e-06,-4.95855383028991e-07,-4.679695243184645,-26.69838524805248,0.05228478116872745,-0.022643610074698783,-0.7410460658866693,-5.8359846791869385,0.019937652881346694,-0.008801194437921451,1.1743367363775603,7.987481625582514,False,5,0.5139931657234394,0.1831314670054193,0.13513471285288034
7.55799999999939,torque_hybrid_force_control,-0.8028941322338798,-0.7942273867484027,0.4994243298099083,0.15982402636094703,-8.511538250082455e-06,6.236121126566945e-06,0.0011610960581048106,0.0005525945082377465,2.4919962570338647,2.4898731136366252,0.5101268863633748,3.739675241646522,False,-0.047271447763881654,-0.05564037556872853,-7.989143771336508,0.07222964087146097,-0.031448565997517566,-4.246327312369069,-24.546512273772514,1.1349105432936093e-06,-4.951241137838936e-07,-4.679681164422567,-26.69838411578649,0.05228669517270378,-0.022645040850303493,-0.7412216085176804,-5.8372753811808105,0.019941810788213894,-0.008803030023100287,1.1745754605711776,7.9891472231947835,False,5,0.5139926043341269,0.18313080678655252,0.1351332751481547
7.559999999999389,torque_hybrid_force_control,-0.8028941492428332,-0.7942273742864837,0.4994266502745708,0.15982513074035923,-8.504476677614646e-06,6.230959466367472e-06,0.0011602323312501599,0.0005521897060980971,2.4923690792610524,2.4902475084802895,0.5097524915197105,3.7406947466295613,False,-0.047281296814472254,-0.055651968293296515,-7.990808316953399,0.07223570624729661,-0.03145182889725419,-4.246250108355602,-24.546136522285998,1.133232340149365e-06,-4.943938834884695e-07,-4.679667095956141,-26.69838298421886,0.05228860736500653,-0.022646470239571934,-0.741397019767184,-5.838565138877801,0.019945965649949923,-0.008804864263798765,1.1748140073677242,7.990811600810667,False,5,0.5139920433581847,0.18313014705361286,0.13513183850247526
7.561999999999389,torque_hybrid_force_control,-0.8028941662373601,-0.7942273618320427,0.499428969014554,0.15982623431052154,-8.49726343307534e-06,6.2272205151382276e-06,0.0011593699916236315,0.0005517850811598995,2.4927416474618247,2.49062162932752,0.5093783706724802,3.741713503370906,False,-0.047291138631957906,-0.05566355250421207,-7.992471640134379,0.07224177034859564,-0.03145506358066398,-4.246172953587751,-24.545761059326622,1.1315571228663781e-06,-4.93663232986035e-07,-4.679653037786036,-26.6983818533491,0.052290521331104935,-0.02264787275996129,-0.7415722922179262,-5.839853961979871,0.01995011746036783,-0.0088066971574697,1.1750523764162106,7.992474756002353,False,5,0.5139914827964333,0.18312948780495622,0.1351304029150848
7.563999999999389,torque_hybrid_force_control,-0.8028941832178432,-0.7942273493879278,0.49943128602974207,0.1598273370722566,-8.490241551552345e-06,6.222057398012991e-06,0.0011585075940312244,0.0005513808675265613,2.493113920738182,2.490995473039119,0.5090045269608812,3.742731512424828,False,-0.047300973241471284,-0.055675128231057365,-7.994133745127012,0.07224782695007656,-0.03145832163558378,-4.246095864897324,-24.545385860090892,1.1298839520763416e-06,-4.929351524272123e-07,-4.679638989895832,-26.698380723178122,0.052292430835930846,-0.02264929999176325,-0.7417474433410672,-5.841141829930202,0.019954266230193633,-0.008808528708668105,1.1752905683395747,7.994136693017434,False,5,0.5139909226474105,0.18312882904153022,0.13512896838517321
